fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id
-0.807812328674239,-0.7314687872611,-0.652920085790227,-0.0975059924774057,-0.0409051891045235,0.525523506705183,-0.180503437795509,0.0361645895825285,0.759824625359208,-0.162676785525547,-0.686046258453174,1,-1.68387088436382
-1.15129158653573,-0.78716215415688,-0.551190579511843,-0.835336839227983,-0.146732783369962,-0.450467017568152,-0.699305641745593,-0.63943213735565,0.185095513515812,-0.573657827833694,-1.05582699806663,0,-1.68171475516079
-0.407086527835837,-0.675775420365321,-0.144272554398304,-0.540204500527752,-0.146732783369962,-1.13366038455949,-1.06551896218095,-0.27564928438897,-0.198057227713118,-0.397523095415917,-0.870936628259904,0,-1.67955862595776
-0.69331924272041,0.995025586508055,-1.36502662973892,-0.466421415852694,-0.146732783369962,-0.157669860286152,-0.33309232131024,0.244040505563489,1.01525978617849,-0.632369405306287,-0.963381813163268,0,-1.6752463675517
-0.292593441882008,0.633018701685491,-1.36502662973892,-0.392638331177636,-0.104401745663789,-0.743264174850152,-0.912930078666216,-0.17171132639849,0.440530674335098,-0.397523095415917,-0.593601073549808,1,-1.67309023834866
-0.922305414628068,0.800098802372829,-1.00897335776457,-0.0975059924774057,0.043756886307827,0.135127296995849,1.10124318372823,-0.48352520036993,0.248954303720635,-0.691080982778879,-0.316265518839713,0,-1.67093410914563
-0.00636072699743456,0.68871206858127,-0.754649592068612,-0.171289077152463,-0.083236226810699,-0.0600708078588181,2.04729426151956,-0.0677733684079517,-0.900503919966154,0.0134579468922305,-0.593601073549808,0,-1.66662185073957
-1.78100355928179,-1.17701572242733,-0.0934078012591117,-0.540204500527752,0.340074150251055,-0.255268912713485,0.124674329233952,-0.53549417936517,0.440530674335098,-0.632369405306287,-1.14827218297,0,-1.66230959233351
-0.292593441882008,0.633018701685491,-1.36502662973892,2.18976963244938,-0.0197396702514361,-1.03606133213215,-0.851894525260323,0.971606211496966,0.568248254744741,-0.632369405306287,-0.778491443356539,1,-1.66015346313047
-0.292593441882008,0.382398550654484,-0.652920085790227,-0.0975059924774057,-0.0197396702514361,-1.23125943698682,-0.943447855369162,0.399947442549267,0.695965835154385,-0.338811517943325,0.330850775483843,1,-1.65799733392744
-0.120853812951264,-0.842855521052659,0.0591864581584654,-0.318855246502579,-0.44305004731319,-0.255268912713485,-0.48568120482497,0.0361645895825285,-0.517351178737224,0.424438989200378,-0.686046258453174,1,-1.65584120472441
-0.578826156766581,-0.453001952782204,0.466104483272004,2.48490197114961,-0.273725896488488,-0.352867965140818,1.25383206724296,0.555854379534987,0.121236723310992,1.0115547639263,0.0535152207737473,0,-1.64937281711532
0.279871987887138,0.438091917550263,0.16091596443685,0.197626346222825,0.0225913674547393,0.135127296995849,0.00260322242216728,0.451916421544507,-0.325774808122761,-0.867215715196657,-1.05582699806663,0,-1.64721668791228
-0.464333070812752,-0.230228485199087,-0.347731566955073,0.0500601768727098,5.18697796760814,-0.743264174850152,-0.973965632072108,0.0361645895825285,-0.645068759146868,1.42253580623445,0.0535152207737473,1,-1.64506055870925
-0.120853812951264,0.71655875202916,-0.246002060676689,-0.245072161827521,-0.379553490753927,-0.645665122422819,-0.699305641745593,0.0361645895825285,-0.0703396473034747,3.18388313041222,-0.131375149032982,0,-1.64290442950622
-2.12448281714328,-0.0631483845117496,-0.602055332651035,-0.318855246502579,-0.697036273550242,-0.743264174850152,0.582440979778143,-1.73078069625587,3.76118776498582,-0.573657827833694,2.45709002826124,0,-1.63859217110016
-0.349839984858922,2.24812634166309,0.82215775524635,-0.245072161827521,0.57289485763502,0.623122559132516,2.0778120382225,0.140102547573009,-0.389633598327581,0.424438989200378,-1.14827218297,0,-1.63643604189713
0.279871987887138,0.71655875202916,-0.0425430481199193,-0.613987585202809,-0.273725896488488,-1.13366038455949,-0.699305641745593,0.192071526568249,-1.0282215003758,0.48315056667297,-1.14827218297,0,-1.627811525085
-0.979551957604983,-0.0631483845117496,-1.16156761718215,-0.245072161827521,-0.379553490753927,-0.743264174850152,-0.943447855369162,-0.58746315836041,0.568248254744741,-0.162676785525547,-0.963381813163268,1,-1.62565539588197
-0.979551957604983,-0.174535118303308,-1.16156761718215,-0.318855246502579,-0.400719009607014,-0.938462279704819,-0.973965632072108,-0.63943213735565,0.504389464539921,-0.103965208052955,-0.963381813163268,1,-1.62349926667894
0.165378901933309,-0.842855521052659,0.466104483272004,0.34519251557294,-0.125567264516874,1.40391497855118,2.23040092173723,0.140102547573009,-0.708927549351688,-0.573657827833694,-0.963381813163268,0,-1.6213431374759
-0.407086527835837,-0.118841751407529,-0.602055332651035,0.197626346222825,0.488232782222669,1.69671213583318,0.826583193401712,-0.63943213735565,-0.900503919966154,-0.162676785525547,-0.223820333936349,1,-1.61918700827287
1.08132358956394,-0.620082053469542,1.53426429919504,0.640324854273171,-0.358387971900839,-1.13366038455949,-1.09603673888389,0.192071526568249,-1.73066819262883,-0.162676785525547,-0.778491443356539,0,-1.61487474986681
-0.292593441882008,0.326705183758705,-0.449461073233458,-0.171289077152463,-0.231394858782313,0.135127296995849,0.246745436045736,0.399947442549267,0.759824625359208,-0.397523095415917,-0.408710703743078,0,-1.61056249146074
-0.578826156766581,-0.78716215415688,0.211780717576042,-0.0975059924774057,-0.273725896488488,-0.645665122422819,0.00260322242216728,-0.27564928438897,0.632107044949564,-0.691080982778879,-0.963381813163268,1,-1.60840636225771
0.279871987887138,-0.7314687872611,0.669563495828773,-0.245072161827521,-0.16789830222305,0.330325401850516,0.185709882639844,0.659792337525467,0.823683415564028,-0.103965208052955,-1.14827218297,0,-1.60625023305468
-0.349839984858922,0.883638852716497,1.1273462740815,-0.540204500527752,0.594060376488107,0.427924454277849,2.01677648481661,0.0361645895825285,-0.645068759146868,0.307015834255192,-1.05582699806663,0,-1.60409410385165
-0.750565785697325,1.1342590037475,-1.11070286404296,-0.392638331177636,-0.125567264516874,-0.255268912713485,0.246745436045736,-0.0677733684079517,0.504389464539921,-0.514946250361102,-0.593601073549808,0,-1.59978184544559
-0.636072699743496,1.07856563685172,-1.11070286404296,1.56261341271139,-0.0197396702514361,-1.13366038455949,-1.06551896218095,-0.27564928438897,0.632107044949564,-1.57175464486777,0.423295960387208,0,-1.59762571624255
-0.636072699743496,1.07856563685172,-1.11070286404296,1.56261341271139,-0.0197396702514361,-1.13366038455949,-1.06551896218095,-0.27564928438897,0.632107044949564,-1.57175464486777,0.423295960387208,0,-1.59546958703952
-0.979551957604983,0.967178903060166,-1.00897335776457,-0.687770669877867,-0.231394858782313,-0.938462279704819,-0.943447855369162,-0.27564928438897,0.823683415564028,-0.45623467288851,0.238405590580477,0,-1.59115732863346
-0.178100355928179,0.967178903060166,-1.11070286404296,-0.466421415852694,-0.273725896488488,-0.743264174850152,-0.821376748557377,-0.27564928438897,0.185095513515812,1.71609369359741,0.0535152207737473,1,-1.5868450702274
-0.349839984858922,0.883638852716497,-0.246002060676689,-0.466421415852694,-0.0620707079576113,0.232726349423182,1.46745650416358,-0.32761826338421,-0.00648085709865166,-1.04335044761443,-0.870936628259904,0,-1.5803766826183
-0.00636072699743456,0.800098802372829,-0.0425430481199193,-0.318855246502579,-0.0620707079576113,-0.450467017568152,-0.088950107686671,0.451916421544507,-0.00648085709865166,-0.749792560251472,-1.14827218297,0,-1.57822055341527
0.279871987887138,-0.675775420365321,1.89031757116939,-0.245072161827521,0.128418961720178,-0.645665122422819,-0.119467884389617,0.971606211496966,1.46227131761224,0.0134579468922305,0.0535152207737473,0,-1.57175216580617
-0.865058871651154,1.4127258382264,-1.36502662973892,-0.0975059924774057,0.361239669104143,-0.157669860286152,-0.48568120482497,-0.0677733684079517,1.3345537372026,-0.632369405306287,0.238405590580477,1,-1.56959603660314
-0.922305414628068,1.21779905409117,-0.754649592068612,-0.392638331177636,-0.0197396702514361,-0.352867965140818,1.04020763032233,-0.48352520036993,0.440530674335098,-0.808504137724064,-0.316265518839713,0,-1.56743990740011
-0.00636072699743456,0.521631967893932,-0.347731566955073,-0.761553754552925,-0.146732783369962,1.11111782126918,2.23040092173723,0.244040505563489,-0.964362710170974,2.71419051063149,-1.24071736787336,0,-1.56528377819708
-1.20853812951264,-0.453001952782204,-0.347731566955073,-0.687770669877867,-0.379553490753927,-1.23125943698682,-0.943447855369162,-0.48352520036993,0.632107044949564,-0.573657827833694,-1.14827218297,0,-1.56312764899405
-0.521579613789666,-0.174535118303308,1.02561676780312,-0.392638331177636,-0.0197396702514361,0.525523506705183,0.826583193401712,0.140102547573009,0.312813093925455,-0.514946250361102,-1.24071736787336,0,-1.55881539058798
-1.15129158653573,-1.28840245621889,1.07648152094231,-0.540204500527752,-0.379553490753927,0.232726349423182,0.460369872966359,-0.43155622137469,0.823683415564028,0.71799687656334,-0.131375149032982,1,-1.55450313218192
-0.807812328674239,0.103931716175588,-0.602055332651035,-0.245072161827521,-0.231394858782313,0.330325401850516,-0.180503437795509,-0.32761826338421,0.632107044949564,-0.397523095415917,-0.316265518839713,0,-1.55234700297889
0.165378901933309,-0.230228485199087,0.0591864581584654,-0.466421415852694,0.488232782222669,0.427924454277849,2.74920312568732,0.244040505563489,-2.43311488488187,7.58725144085666,-0.501155888646443,1,-1.55019087377586
-0.349839984858922,-0.230228485199087,-0.0425430481199193,-0.466421415852694,-0.527712122725541,-0.645665122422819,-0.455163428122024,-0.0677733684079517,0.504389464539921,-0.103965208052955,-0.778491443356539,0,-1.54803474457283
0.566104702771711,-0.78716215415688,0.873022508385542,-0.318855246502579,0.424736225663406,1.79431118826052,2.41350758195491,0.555854379534987,-1.09208029058062,3.30130628535741,-0.870936628259904,0,-1.54587861536979
-0.750565785697325,0.493785284446043,-0.958108604625381,-0.540204500527752,-0.231394858782313,-0.743264174850152,-0.668787865042647,0.555854379534987,1.07911857638331,-0.749792560251472,-1.33316255277673,0,-1.54372248616676
-0.235346898905093,-0.0631483845117496,-0.0425430481199193,-0.466421415852694,-0.16789830222305,2.57510360767918,2.8712742324991,-0.17171132639849,-0.517351178737224,-0.691080982778879,-0.870936628259904,0,-1.54156635696373
0.165378901933309,-0.230228485199087,0.0591864581584654,-0.466421415852694,0.488232782222669,0.427924454277849,2.74920312568732,0.244040505563489,-2.43311488488187,7.58725144085666,-0.501155888646443,1,-1.5394102277607
-0.349839984858922,-0.230228485199087,-0.0425430481199193,-0.466421415852694,-0.527712122725541,-0.645665122422819,-0.455163428122024,-0.0677733684079517,0.504389464539921,-0.103965208052955,-0.778491443356539,0,-1.53509796935464
-1.89549664523562,2.72151996027721,-1.16156761718215,-0.835336839227983,-0.887525943228032,2.47750455525185,1.19279651383707,-1.52290478027485,2.8033059119135,-1.04335044761443,0.0535152207737473,0,-1.5329418401516
-0.865058871651154,1.35703247133062,-1.36502662973892,0.34519251557294,0.318908631397967,-0.743264174850152,-0.699305641745593,-0.119742347403192,0.887542205768851,-0.573657827833694,0.238405590580477,0,-1.52862958174554
-0.407086527835837,2.05319955752786,-1.05983811090377,-0.0237229078023479,-0.16789830222305,-1.03606133213215,-1.09603673888389,-0.0158043894127116,0.504389464539921,-0.573657827833694,-0.593601073549808,0,-1.52431732333948
-0.120853812951264,0.0760850327276986,-0.449461073233458,-0.466421415852694,-0.146732783369962,-0.255268912713485,-0.33309232131024,0.244040505563489,-0.0703396473034747,-0.397523095415917,-1.33316255277673,1,-1.52216119413644
-0.00636072699743456,0.438091917550263,0.16091596443685,-0.318855246502579,-0.0620707079576113,-0.450467017568152,0.124674329233952,0.244040505563489,0.568248254744741,-0.280099940470732,-0.223820333936349,1,-1.52000506493341
-0.120853812951264,0.0760850327276986,-0.449461073233458,-0.466421415852694,-0.146732783369962,-0.255268912713485,-0.33309232131024,0.244040505563489,-0.0703396473034747,-0.397523095415917,-1.33316255277673,1,-1.51569280652735
-0.120853812951264,0.243165133415036,-0.246002060676689,-0.318855246502579,-0.210229339929225,-0.352867965140818,0.582440979778143,-0.0158043894127116,-0.134198437508295,-0.867215715196657,-1.14827218297,0,-1.51353667732432
-0.636072699743496,-0.230228485199087,-0.144272554398304,-0.245072161827521,-0.358387971900839,-1.03606133213215,-0.302574544607294,-0.37958724237945,0.121236723310992,-1.04335044761443,-0.963381813163268,0,-1.51138054812129
-0.120853812951264,0.243165133415036,-0.246002060676689,-0.318855246502579,-0.210229339929225,-0.352867965140818,0.582440979778143,-0.0158043894127116,-0.134198437508295,-0.867215715196657,-1.14827218297,0,-1.50922441891825
-0.292593441882008,-0.675775420365321,2.09377658372616,-0.613987585202809,8.04432301277498,0.232726349423182,0.704512086589928,0.296009484558729,-1.47523303180955,3.82971048261074,-1.05582699806663,0,-1.50706828971522
-1.20853812951264,0.549478651341822,0.211780717576042,-0.613987585202809,0.0225913674547393,-0.0600708078588181,0.551923203075197,0.0881335685777686,0.951400995973671,0.776708454035933,-1.05582699806663,0,-1.50491216051219
-0.292593441882008,0.159625083071368,-0.398596320094266,-0.540204500527752,0.361239669104143,-0.352867965140818,0.0331209991251134,-0.17171132639849,-0.772786339556511,1.59867053865223,-0.870936628259904,0,-1.4984437729031
0.0508858159794798,0.493785284446043,-0.907243851486189,-0.245072161827521,-0.0620707079576113,-0.450467017568152,1.89470537800483,-0.17171132639849,-1.0282215003758,0.0134579468922305,-0.593601073549808,0,-1.49628764370006
1.02407704658703,-1.23270908932311,0.873022508385542,-0.171289077152463,-0.146732783369962,0.623122559132516,0.00260322242216728,1.07554416948745,0.0573779331061685,0.072169524364823,-0.686046258453174,1,-1.491975385294
-0.292593441882008,0.159625083071368,-0.398596320094266,-0.540204500527752,0.361239669104143,-0.352867965140818,0.0331209991251134,-0.17171132639849,-0.772786339556511,1.59867053865223,-0.870936628259904,0,-1.48981925609097
0.623351245748626,-0.7314687872611,0.211780717576042,-0.245072161827521,0.0649224051609148,-0.255268912713485,0.490887649669305,-0.0677733684079517,-1.53909182201437,-0.162676785525547,0.0535152207737473,1,-1.48766312688794
-0.00636072699743456,0.048238349279809,0.0591864581584654,-0.466421415852694,-0.210229339929225,-0.450467017568152,-0.180503437795509,0.555854379534987,0.504389464539921,-0.280099940470732,-0.408710703743078,1,-1.48550699768491
-0.578826156766581,2.99998679475611,-0.907243851486189,-0.613987585202809,1.92748806423263,-0.548066069995485,1.31486762064885,-0.27564928438897,-0.0703396473034747,-0.514946250361102,-1.33316255277673,0,-1.47688248087278
0.279871987887138,0.103931716175588,-1.16156761718215,-0.245072161827521,0.678722451900458,-0.157669860286152,0.307780989451628,-0.27564928438897,-0.645068759146868,-0.338811517943325,0.423295960387208,1,-1.47472635166975
-0.578826156766581,0.911485536164387,-1.36502662973892,-0.0237229078023479,-0.252560377635401,-1.23125943698682,-1.00448340877505,0.659792337525467,1.14297736658814,-0.808504137724064,-1.14827218297,0,-1.47257022246672
-0.292593441882008,-0.174535118303308,-0.50032582637265,-0.687770669877867,-0.104401745663789,0.525523506705183,1.71159871778715,-0.37958724237945,0.504389464539921,-1.04335044761443,-0.870936628259904,0,-1.46825796406065
-0.06360726997435,4.44801433404637,-1.36502662973892,-0.613987585202809,-0.125567264516874,-1.23125943698682,-1.035001185478,-0.17171132639849,1.39841252740742,-0.984638870141842,0.423295960387208,0,-1.46394570565459
-0.120853812951264,4.44801433404637,-1.36502662973892,-0.540204500527752,-0.104401745663789,-1.23125943698682,-1.035001185478,-0.17171132639849,1.46227131761224,-1.04335044761443,0.423295960387208,0,-1.46178957645156
-0.178100355928179,0.326705183758705,-0.551190579511843,-0.540204500527752,-0.464215566166278,-1.23125943698682,-0.912930078666216,-0.27564928438897,0.695965835154385,1.53995896117964,0.0535152207737473,1,-1.45963344724853
-0.178100355928179,1.18995237064328,1.48339954605585,-0.392638331177636,0.65755693304737,1.40391497855118,2.68816757228142,0.0361645895825285,-0.453492388532401,0.0134579468922305,-0.963381813163268,0,-1.45532118884246
-1.55201738737413,-0.174535118303308,-0.907243851486189,-0.171289077152463,-0.802863867815681,0.135127296995849,1.62004538767831,-1.57487375927009,2.03700042945564,-0.162676785525547,2.36464484335788,0,-1.45316505963943
-0.235346898905093,2.83290669406877,-1.11070286404296,-0.245072161827521,-0.0620707079576113,-0.255268912713485,-0.516198981527916,-0.43155622137469,-0.581209968942045,-0.632369405306287,-0.501155888646443,1,-1.44669667203034
0.0508858159794798,1.18995237064328,-0.805514345207804,-0.466421415852694,0.0649224051609148,0.0375282445685154,0.521405426372251,-0.119742347403192,-0.772786339556511,0.95284318645371,-0.778491443356539,0,-1.4445405428273
-0.636072699743496,-0.647928736917432,0.466104483272004,-0.392638331177636,-0.125567264516874,-0.255268912713485,-0.0279145542807788,0.244040505563489,1.07911857638331,-0.103965208052955,-1.14827218297,0,-1.44022828442124
0.0508858159794798,1.18995237064328,-0.805514345207804,-0.466421415852694,0.0649224051609148,0.0375282445685154,0.521405426372251,-0.119742347403192,-0.772786339556511,0.95284318645371,-0.778491443356539,0,-1.43375989681214
-1.78100355928179,-1.06562898863578,-1.36502662973892,-0.540204500527752,-0.781698348962593,1.11111782126918,0.521405426372251,-2.66622231817024,2.35629438047975,0.776708454035933,3.28909669239153,1,-1.42944763840608
-1.15129158653573,-0.78716215415688,-0.958108604625381,-0.613987585202809,-0.44305004731319,-1.23125943698682,-0.790858971854431,-0.691401116350948,0.185095513515812,-0.45623467288851,-0.963381813163268,0,-1.42729150920305
-1.78100355928179,-1.06562898863578,-1.36502662973892,-0.540204500527752,-0.781698348962593,1.11111782126918,0.521405426372251,-2.66622231817024,2.35629438047975,0.776708454035933,3.28909669239153,1,-1.42513538000002
-0.120853812951264,0.772252118924939,1.43253479291666,-0.540204500527752,0.636391414194281,1.59911308340585,2.90179200920205,0.0361645895825285,-0.900503919966154,-0.22138836299814,-0.963381813163268,0,-1.42297925079699
-1.4375243014203,0.827945485820718,-1.26329712346054,-0.540204500527752,0.0014258486016516,0.525523506705183,1.46745650416358,-1.21109090630341,1.46227131761224,-0.808504137724064,-0.408710703743078,0,-1.42082312159395
-0.807812328674239,-0.230228485199087,-0.856379098346996,-0.171289077152463,-0.273725896488488,-0.352867965140818,-0.48568120482497,-0.43155622137469,0.695965835154385,-0.45623467288851,-0.223820333936349,1,-1.41651086318789
-0.578826156766581,-1.12132235553155,1.02561676780312,-0.318855246502579,-0.210229339929225,-1.03606133213215,-1.06551896218095,-0.48352520036993,0.121236723310992,-0.749792560251472,-0.131375149032982,1,-1.41219860478183
0.508858159794796,-0.0631483845117496,3.72144868418031,0.640324854273171,11.0709922087665,1.59911308340585,0.704512086589928,1.49129600144942,-3.64643189877348,7.88080932821962,-0.963381813163268,0,-1.4100424755788
-0.464333070812752,0.382398550654484,-1.21243237032134,-0.540204500527752,0.170749999426353,0.915919716414516,1.62004538767831,-0.899277032331909,0.248954303720635,-0.691080982778879,-0.316265518839713,0,-1.40788634637576
-0.464333070812752,0.382398550654484,-1.21243237032134,-0.540204500527752,0.170749999426353,0.915919716414516,1.62004538767831,-0.899277032331909,0.248954303720635,-0.691080982778879,-0.316265518839713,0,-1.40573021717273
-0.69331924272041,-0.564388686573763,0.771293002107158,2.18976963244938,-0.337222453047752,1.20871687369652,2.50506091206375,0.296009484558729,0.695965835154385,0.307015834255192,0.0535152207737473,0,-1.40141795876667
-0.69331924272041,-0.564388686573763,0.771293002107158,2.18976963244938,-0.358387971900839,1.30631592612385,2.53557868876669,0.296009484558729,0.695965835154385,0.365727411727785,0.0535152207737473,0,-1.39926182956364
-0.69331924272041,-0.564388686573763,0.771293002107158,2.18976963244938,-0.337222453047752,1.20871687369652,2.50506091206375,0.296009484558729,0.695965835154385,0.307015834255192,0.0535152207737473,0,-1.39710570036061
-0.69331924272041,0.827945485820718,-1.36502662973892,-0.245072161827521,-0.294891415341576,-0.352867965140818,-0.729823418448539,0.0881335685777686,1.07911857638331,-0.925927292669249,-1.05582699806663,0,-1.39494957115757
-0.865058871651154,0.382398550654484,-0.449461073233458,-0.466421415852694,-0.16789830222305,0.232726349423182,1.22331429054001,0.0361645895825285,1.78156526863635,-0.514946250361102,-1.05582699806663,1,-1.39279344195454
-0.407086527835837,2.33166639200676,-1.21243237032134,-0.392638331177636,0.0649224051609148,-0.840863227277486,-0.790858971854431,-0.43155622137469,-0.708927549351688,-0.573657827833694,-0.778491443356539,0,-1.39063731275151
-0.407086527835837,0.827945485820718,-1.26329712346054,-0.90911992390304,-0.316056934194664,-0.645665122422819,-0.790858971854431,-0.119742347403192,-0.900503919966154,2.47934420074112,-1.14827218297,0,-1.38848118354848
-0.292593441882008,-0.00745501761597029,-1.16156761718215,-0.613987585202809,-0.231394858782313,0.135127296995849,-0.455163428122024,-0.17171132639849,0.121236723310992,-0.573657827833694,-0.408710703743078,1,-1.38632505434545
-0.521579613789666,0.382398550654484,-0.0425430481199193,3.51786515660042,-0.358387971900839,1.98950929311518,2.29143647514313,0.763730295515948,0.376671884130278,-0.984638870141842,-0.963381813163268,0,-1.38416892514242
-0.578826156766581,0.326705183758705,-0.0425430481199193,3.44408207192536,-0.358387971900839,1.89191024068785,2.29143647514313,0.711761316520707,0.376671884130278,-0.984638870141842,-0.963381813163268,0,-1.38201279593938
-0.292593441882008,0.549478651341822,1.07648152094231,-0.613987585202809,0.276577593691792,-0.157669860286152,1.52849205756947,-0.32761826338421,-0.772786339556511,-0.22138836299814,-0.870936628259904,0,-1.37985666673635
-0.865058871651154,0.605172018237601,-0.856379098346996,-0.318855246502579,-0.0409051891045235,0.232726349423182,1.6810809410842,-0.58746315836041,0.185095513515812,-0.808504137724064,-0.223820333936349,0,-1.37770053753332
-0.578826156766581,0.103931716175588,-1.21243237032134,-0.687770669877867,-0.316056934194664,0.135127296995849,-0.119467884389617,-0.58746315836041,0.376671884130278,-1.04335044761443,-1.33316255277673,0,-1.37554440833029
-0.865058871651154,0.549478651341822,-1.00897335776457,-0.318855246502579,0.043756886307827,-0.450467017568152,-0.0584323309837249,-0.743370095346188,1.01525978617849,-0.632369405306287,-0.0389299641296174,1,-1.37338827912726
-0.235346898905093,1.96965950718419,-1.21243237032134,-0.540204500527752,-0.612374198137894,-1.13366038455949,-1.15707229228978,0.244040505563489,0.312813093925455,-1.92402410970332,-1.24071736787336,0,-1.36907602072119
-0.178100355928179,-0.620082053469542,-0.50032582637265,-0.392638331177636,-0.294891415341576,-0.938462279704819,-0.851894525260323,0.244040505563489,-0.134198437508295,-0.280099940470732,-1.14827218297,1,-1.36476376231513
-0.521579613789666,0.493785284446043,-1.11070286404296,-0.466421415852694,-0.400719009607014,0.818320663987183,-0.119467884389617,-0.32761826338421,0.695965835154385,-0.514946250361102,0.977967069807398,1,-1.3626076331121
-0.807812328674239,-0.174535118303308,-1.16156761718215,-0.761553754552925,-0.0409051891045235,0.330325401850516,0.0941565525310056,-0.48352520036993,0.248954303720635,0.71799687656334,-0.870936628259904,0,-1.35829537470604
-0.578826156766581,-0.842855521052659,-0.296866813815881,-0.392638331177636,-0.146732783369962,-0.840863227277486,-0.33309232131024,-0.32761826338421,0.121236723310992,-1.10206202508703,-0.870936628259904,0,-1.356139245503
-0.464333070812752,-0.0631483845117496,0.771293002107158,-0.171289077152463,0.0014258486016516,-0.743264174850152,-0.241538991201402,0.244040505563489,1.71770647843153,-0.280099940470732,0.0535152207737473,1,-1.35398311629997
-0.750565785697325,1.52411257201796,-1.36502662973892,-0.0237229078023479,-0.400719009607014,-0.840863227277486,-0.790858971854431,0.0881335685777686,1.07911857638331,-0.573657827833694,-0.778491443356539,0,-1.35182698709694
0.279871987887138,0.438091917550263,-0.652920085790227,-0.0975059924774057,-0.421884528460102,-0.548066069995485,-0.119467884389617,0.0881335685777686,-0.772786339556511,-0.397523095415917,-0.870936628259904,0,-1.34967085789391
0.279871987887138,0.438091917550263,-0.652920085790227,-0.0975059924774057,-0.421884528460102,-0.548066069995485,-0.119467884389617,0.0881335685777686,-0.772786339556511,-0.397523095415917,-0.870936628259904,0,-1.34751472869088
